@relation twospirals

@attribute x1 numeric
@attribute x2 numeric
@attribute class {0,1}

@data
-3.99,5.9235,0
2.2851,-10.514,0
-5.8664,2.9496,0
-6.1456,-0.17203,0
9.1239,2.2428,0
-0.4114,7.821,0
2.6924,-10.354,0
5.2121,6.908,0
-4.8337,-2.8432,0
0.94905,-10.876,0
8.7351,-4.6935,0
4.4448,-9.5196,0
2.8521,-10.376,0
-3.9601,-10.499,0
2.4447,-10.379,0
6.3072,-8.2679,0
-3.9109,-3.6727,0
8.104,-6.2093,0
9.5726,-0.57808,0
2.3638,-3.4745,0
-4.1971,-3.4359,0
-2.5553,6.9985,0
7.2691,5.3107,0
1.4564,7.9864,0
7.1895,5.2497,0
1.9276,1.6997,0
-2.5969,-4.3685,0
5.9817,-8.4269,0
-1.9146,-4.6378,0
-3.6333,6.3126,0
9.2107,-3.4294,0
0.9918,7.9713,0
7.7084,4.5291,0
-0.56914,-10.909,0
8.909,-4.7039,0
-5.6968,-1.3767,0
-5.3621,-2.1644,0
1.6232,8.0806,0
1.5004,8.0118,0
9.4836,0.30284,0
3.9801,7.5101,0
9.4396,-2.5354,0
9.6099,-0.92611,0
-4.4717,5.5531,0
6.5095,6.0072,0
9.4232,-2.1196,0
9.0567,-4.0285,0
-1.7296,-10.973,0
-0.95784,-10.928,0
1.8596,7.9089,0
1.8424,-3.7913,0
2.6,-10.361,0
-5.4094,4.1292,0
-6.1753,1.9372,0
2.8834,-2.6609,0
1.9199,-3.7954,0
8.7686,3.0043,0
-6.0262,-0.49275,0
1.6785,-3.9981,0
-1.8619,-4.5369,0
-5.7593,-1.4581,0
6.8354,-7.5376,0
9.473,-2.2934,0
-0.76331,-10.883,0
-0.63509,-4.6475,0
8.0735,-6.2376,0
-4.9947,-2.8195,0
9.605,-1.4074,0
2.6948,1.1236,0
0.92305,8.044,0
2.1351,-10.432,0
-4.6214,-3.1464,0
-5.6224,-1.6408,0
0.36359,8.0667,0
-2.6019,-10.731,0
4.7112,-9.3436,0
7.8235,-6.4112,0
6.2428,-8.1029,0
-5.9604,-0.71708,0
-1.6851,-4.6838,0
6.8211,-7.7032,0
-2.0307,7.2458,0
-3.5412,-10.596,0
2.004,-10.542,0
2.5102,1.4262,0
1.3351,7.9803,0
-5.282,-10.008,0
6.1703,-8.3641,0
9.5121,-0.28002,0
5.1334,-9.1203,0
9.4076,-3.1074,0
9.5713,-0.72162,0
8.7175,3.0081,0
-3.1277,6.769,0
0.81865,-4.2975,0
8.7996,-4.4228,0
4.8975,-9.2609,0
9.4311,0.546,0
7.7195,4.5295,0
0.65441,8.0872,0
2.9153,7.8799,0
8.1857,3.993,0
-4.5103,-10.352,0
-5.8845,3.4314,0
9.0642,2.239,0
3.3669,-1.4489,0
3.3505,-0.30915,0
0.50154,-10.799,0
-1.5013,-4.5823,0
4.9185,-9.2168,0
6.9116,5.5814,0
0.31397,7.9331,0
1.6651,-3.8527,0
-6.2444,1.1302,0
8.4638,-5.5559,0
8.8595,-4.5382,0
-1.5899,-11.011,0
4.7882,-9.3271,0
3.4716,-1.0238,0
-5.8207,3.1093,0
9.6236,-1.6424,0
4.3911,-9.586,0
-4.2126,5.9112,0
4.4487,-9.5022,0
8.4319,3.3803,0
8.6209,-5.0418,0
-4.3396,-10.46,0
-6.1636,-0.2199,0
-1.0712,-10.881,0
7.6773,-6.7749,0
7.9112,-6.3968,0
-3.3157,-10.709,0
5.8596,-8.6335,0
8.8675,-4.4091,0
1.8736,8.0031,0
-3.1043,-10.672,0
2.7204,-10.406,0
-5.4468,-9.9329,0
3.3909,-1.1397,0
1.0387,-4.3339,0
7.2763,-7.1523,0
7.265,-7.2197,0
-0.9578,-4.7025,0
8.7693,-4.9471,0
-4.3652,-3.3699,0
-5.1813,-10.137,0
3.3079,-0.47274,0
3.3646,-1.7289,0
0.33117,-4.494,0
3.3123,7.6854,0
-1.0542,-4.7681,0
9.2987,-3.0686,0
1.1766,-4.3484,0
0.44901,7.9081,0
6.3749,-8.3051,0
5.8309,-8.5155,0
-5.9653,3.1754,0
9.2195,1.9942,0
-5.5909,3.7416,0
-2.8109,6.8435,0
-6.1864,1.9812,0
9.6168,-0.90012,0
-5.6069,-1.8255,0
-4.0586,-10.422,0
4.8554,7.0724,0
2.765,7.7951,0
6.2079,6.1735,0
-6.1462,0.42937,0
7.4134,-6.8619,0
7.6129,-6.8662,0
8.772,-4.5927,0
2.927,-2.7194,0
9.3776,0.98503,0
6.7226,5.8004,0
-3.0663,-4.2187,0
-0.54736,-10.976,0
-6.124,-0.074471,0
-4.3733,-3.4471,0
-4.2809,-3.3808,0
-1.8883,-4.6712,0
-2.7714,-4.404,0
9.4432,-0.14665,0
7.9619,4.1415,0
8.5764,-5.1141,0
8.1315,4.1014,0
-2.4609,7.167,0
1.9817,-10.59,0
4.8934,7.1594,0
-5.4196,4.1174,0
-3.2393,-10.583,0
-0.83503,7.8931,0
9.4831,-2.485,0
4.7883,-9.4165,0
-5.3072,4.4426,0
-2.5859,7.0056,0
-2.6141,-4.3349,0
0.97745,1.9378,0
-4.7848,-10.228,0
5.6983,-8.845,0
-6.1785,2.2377,0
-6.1783,2.5935,0
9.3759,0.64682,0
8.8136,2.6859,0
-2.4707,7.1216,0
8.6214,3.1629,0
3.3052,-1.0539,0
3.4449,7.7332,0
1.6317,1.7544,0
1.8573,1.8204,0
-0.86653,-4.6183,0
-3.7253,-3.8099,0
2.8689,-10.257,0
1.6663,-3.9352,0
9.5205,0.74974,0
7.8156,-6.5307,0
0.72622,-4.4794,0
9.0877,-4.0341,0
9.2709,1.1264,0
9.5585,0.27314,0
-6.2133,0.75891,0
7.3949,4.9654,0
9.462,0.0062647,0
0.7225,-4.4307,0
-3.4118,-10.589,0
4.7881,7.1476,0
2.8156,0.99784,0
2.8273,0.92222,0
8.6248,3.2629,0
3.639,-9.9735,0
9.3025,1.6747,0
-3.5019,6.5395,0
8.8472,-4.492,0
1.7312,-10.572,0
-4.6611,-3.008,0
0.89576,-4.4205,0
8.6959,3.0098,0
-4.3915,-3.3491,0
-2.1831,-10.947,0
-6.1435,1.9836,0
-3.7441,-10.523,0
8.7459,-4.9708,0
3.7544,7.5901,0
-5.9756,-0.72301,0
-1.6891,-4.661,0
0.93513,-4.4309,0
-2.5295,-10.873,0
-1.5835,-10.886,0
6.113,6.3848,0
-3.5671,-10.541,0
0.93892,-10.804,0
5.4315,-8.7847,0
-5.4245,-2.1664,0
-4.6723,-10.275,0
5.0096,7.0846,0
3.0973,-10.185,0
0.14398,7.8947,0
2.1627,7.8642,0
5.4323,6.7001,0
-2.1777,-4.4403,0
-4.8659,-2.8722,0
-3.6862,6.2434,0
8.0315,-6.3287,0
-3.1912,-4.1092,0
3.0497,0.59613,0
3.3193,0.012356,0
-1.6093,-10.931,0
0.75606,-4.3538,0
-1.3659,7.6866,0
8.3477,3.9136,0
2.6839,-2.8574,0
-6.1675,-0.31982,0
-0.89375,-4.6803,0
9.1657,-3.2841,0
6.3753,-8.1094,0
-5.8968,3.0079,0
-6.0969,2.681,0
-4.2176,5.754,0
1.1714,-4.2565,0
6.3533,6.1477,0
5.4287,-8.9109,0
1.9498,-10.493,0
-1.2492,7.6475,0
-4.7668,-10.271,0
9.1467,2.0745,0
-3.6413,-10.555,0
0.8051,-10.85,0
-0.83505,-4.7478,0
2.9468,-10.307,0
9.3778,-3.3078,0
5.2112,-9.0844,0
8.7328,3.0089,0
9.5375,-2.2686,0
-3.6674,-10.565,0
2.9111,7.7281,0
-2.0745,7.3978,0
9.3093,-3.3125,0
9.5081,-2.017,0
-0.93951,7.8091,0
3.1506,0.4029,0
0.42779,-4.5794,0
7.7359,-6.5454,0
7.4147,-6.9622,0
-3.864,6.1755,0
-2.2023,7.2207,0
7.2078,5.1596,0
0.76292,7.992,0
9.2814,1.1746,0
-5.5066,-1.8373,0
-6.2157,1.6472,0
6.4816,5.9234,0
-3.672,-3.7788,0
1.8533,7.9818,0
-6.2996,1.9133,0
9.4939,-0.48177,0
-6.0958,2.1231,0
-2.2484,-10.945,0
-2.8765,-10.787,0
-5.214,-9.9887,0
-6.1791,0.030211,0
-3.0982,6.8597,0
1.9353,-10.465,0
-6.3321,0.79093,0
0.1648,7.8782,0
5.4941,-8.7101,0
3.824,-9.8566,0
-4.0522,6.0072,0
-1.182,7.5823,0
8.3852,-5.4916,0
-5.6002,-1.905,0
0.075374,-4.7042,0
-0.96563,-10.948,0
8.0251,4.3335,0
-5.2776,4.5843,0
-5.7736,3.6072,0
-5.1021,-2.3797,0
9.0906,1.9661,0
-3.343,-4.1079,0
4.4168,7.3745,0
6.8758,-7.5409,0
7.3591,5.1159,0
7.8167,4.3433,0
9.3446,1.1628,0
1.3162,8.0001,0
9.5418,-0.38557,0
0.20832,-10.958,0
-5.9562,-0.78215,0
9.0094,2.2787,0
7.8667,-6.2454,0
-0.71192,-4.6163,0
-0.48153,-10.959,0
6.8406,5.6469,0
8.5903,3.2579,0
-5.9653,-0.8866,0
5.0369,7.118,0
1.2187,7.9464,0
6.0419,6.222,0
1.3858,-10.802,0
-6.1955,1.1479,0
2.6798,-2.8795,0
9.5462,-0.70783,0
5.7784,-8.6248,0
9.5421,0.13628,0
-3.8186,-3.7475,0
9.1814,-3.8534,0
-1.5691,-11.003,0
-5.8227,3.2641,0
7.7619,-6.6085,0
0.20765,-4.6451,0
3.199,-1.9943,0
7.8749,4.3847,0
-3.7024,-3.9169,0
8.1256,-5.9417,0
9.1886,1.4236,0
3.2536,-1.9233,0
-5.6389,-1.3855,0
3.4281,7.6625,0
0.45008,-10.819,0
-3.4137,6.4861,0
-0.71396,-4.6878,0
7.1671,-7.3425,0
1.4596,-10.698,0
3.1072,7.741,0
-3.0259,6.8013,0
0.6814,-4.3934,0
-4.834,5.1762,0
2.6372,1.2636,0
5.4377,-8.8459,0
-3.9951,-10.568,0
-6.1403,1.6179,0
-3.8785,-3.8012,0
4.7375,-9.4486,0
1.7577,1.7676,0
4.4729,7.2306,0
4.8008,-9.2931,0
2.1514,8.0321,0
3.2898,-1.268,0
-4.8409,5.1173,0
8.6934,3.3032,0
-0.75225,-10.996,0
-2.0529,-4.5232,0
2.6002,-3.1635,0
5.1197,-9.2395,0
-4.2121,-3.3874,0
3.4623,-0.70073,0
8.7726,2.8966,0
-6.2763,2.0501,0
3.2068,7.7019,0
2.4555,7.9315,0
3.18,0.27513,0
-2.2683,7.3124,0
5.8651,-8.5352,0
4.696,-9.275,0
1.2788,-4.0747,0
1.2906,7.9697,0
0.11963,7.8956,0
-3.2122,-10.719,0
9.4337,-0.079863,0
-2.2362,-10.927,0
-2.2675,7.3408,0
6.0548,-8.4081,0
-5.956,2.8978,0
-3.5493,-3.948,0
-1.6768,-10.968,0
-2.1932,-4.4783,0
-6.3283,0.44429,0
3.5337,7.565,0
-4.9294,5.0366,0
7.3149,-6.9267,0
9.4971,-0.60561,0
8.0201,4.4645,0
-4.6743,5.3572,0
1.1803,-10.832,0
2.7387,-10.329,0
-1.9779,-10.802,0
1.8955,7.9772,0
-6.1633,0.62627,0
1.3103,-10.798,0
1.3354,-10.668,0
9.1685,1.7322,0
1.1028,-10.667,0
5.9918,6.4088,0
1.7453,7.953,0
5.3828,6.8793,0
-5.7231,-1.3527,0
3.072,0.42315,0
-1.0341,7.602,0
7.2877,5.2172,0
9.6046,-0.10654,0
1.0196,-10.713,0
9.5781,-0.4203,0
-1.8351,7.3853,0
-5.7729,3.3971,0
0.78173,-10.757,0
7.5332,4.9241,0
6.0282,-8.4926,0
0.46802,7.9427,0
2.5541,7.9975,0
3.2854,-1.475,0
-5.3399,-10.104,0
9.5191,-1.0424,0
-4.1544,-10.576,0
5.7217,6.5387,0
1.4537,-4.0549,0
8.8571,2.6124,0
2.8124,7.85,0
1.3566,7.9513,0
9.2483,1.6401,0
3.0578,0.67887,0
9.594,-2.1837,0
5.591,-8.8146,0
3.2284,7.6743,0
7.8745,-6.5104,0
4.9186,7.0297,0
4.7951,-9.2242,0
4.8029,7.0415,0
-5.339,-2.258,0
-0.68758,7.8377,0
1.5895,-3.8421,0
2.8887,7.7447,0
2.9324,0.82607,0
2.7803,0.97497,0
6.2911,-8.0485,0
-5.0235,-10.259,0
4.1756,-9.5617,0
-2.3586,7.1324,0
-1.6832,7.5285,0
-3.9687,6.0889,0
3.6877,7.5615,0
3.3865,-1.4968,0
9.5923,-1.2547,0
-2.2838,-10.829,0
9.1157,-3.6434,0
9.5917,-1.7697,0
9.5704,-0.50517,0
7.159,5.2764,0
9.2089,1.4733,0
8.9366,2.2276,0
9.4073,-2.5856,0
9.3362,0.88488,0
3.3046,-10.099,0
-4.9046,-2.8391,0
8.1796,4.0524,0
8.2032,-6.03,0
-2.1747,-4.5375,0
5.129,-9.2619,0
-6.0368,2.9479,0
9.4287,-2.2996,0
-2.9191,-10.749,0
6.1094,6.3677,0
8.563,-5.1807,0
4.9362,-9.121,0
-5.3895,-10.092,0
-2.9758,-10.727,0
3.9985,7.4488,0
-5.2546,-2.1625,0
-3.7487,-3.7522,0
7.9219,-6.4025,0
-3.5833,-10.606,0
3.1443,7.7034,0
-1.7094,-10.915,0
9.2092,-3.2629,0
4.4119,-9.5733,0
6.0123,6.3423,0
3.172,-10.097,0
6.069,6.3452,0
4.8239,-9.2849,0
-4.3244,-3.3219,0
6.6725,5.9276,0
7.3357,-7.2221,0
-6.052,-0.079046,0
0.06836,-4.5884,0
-6.0276,2.9145,0
1.5981,8.0901,0
2.5994,1.0982,0
7.1389,5.3718,0
6.4295,-8.1346,0
1.3296,-4.2006,0
6.017,6.3653,0
8.7002,2.9382,0
-0.04075,-4.6395,0
9.4477,-1.7542,0
3.2545,-0.18376,0
6.8284,-7.6019,0
8.1485,-5.977,0
-4.3673,-10.449,0
3.0454,-10.098,0
-2.6453,-10.835,0
3.2912,-0.27795,0
-5.7797,-1.1031,0
-2.5356,7.1702,0
9.503,-1.1367,0
0.063386,-4.5143,0
1.1245,-10.828,0
6.1894,6.3561,0
1.2494,1.9816,0
7.7579,-6.6023,0
3.3629,7.6506,0
9.5653,0.40115,0
3.8084,-9.872,0
-0.071383,-10.84,0
-4.6187,-3.0592,0
5.539,6.7289,0
8.8191,2.7694,0
2.4059,1.2755,0
5.3472,6.7421,0
-4.3623,-3.4201,0
9.2253,-3.4716,0
1.0494,8.0606,0
-5.7319,3.5755,0
0.60561,-10.79,0
2.5519,-10.444,0
9.3661,-2.295,0
-1.6227,7.5406,0
8.9097,2.4461,0
8.5658,-5.3623,0
0.32366,-10.873,0
7.4113,4.9261,0
4.4985,7.3184,0
-5.1557,-10.067,0
-1.9892,7.475,0
8.2915,-5.475,0
9.4364,0.50126,0
2.9775,-10.229,0
8.675,-5.177,0
9.3174,-3.3918,0
3.3649,-0.40008,0
5.4402,6.7601,0
-0.78564,-10.937,0
6.3696,6.046,0
4.4083,7.2512,0
6.7173,-7.655,0
2.973,-2.6009,0
3.5186,7.6362,0
9.1693,2.0316,0
5.1806,-9.0573,0
0.032518,-4.7201,0
-4.1698,-3.6157,0
1.858,7.9942,0
-3.559,6.4669,0
-5.3336,4.6227,0
2.0523,1.704,0
9.3155,0.9293,0
0.98638,-10.822,0
0.39024,-4.618,0
-6.1154,-0.53054,0
-0.27212,-10.923,0
-6.158,0.041662,0
-5.5028,4.0606,0
4.8497,6.992,0
6.7503,-7.7076,0
-4.6729,-10.229,0
1.3475,7.9448,0
7.7687,-6.5052,0
2.003,7.9486,0
-4.7518,-2.8965,0
-3.3875,-10.612,0
9.5865,-1.7301,0
-3.1612,-4.1243,0
-6.2358,0.045358,0
2.9577,0.70402,0
-2.2071,-10.944,0
2.6109,-3.0342,0
-5.2991,-9.9613,0
-6.1416,2.5026,0
8.8656,-4.6215,0
6.2092,6.142,0
7.9383,4.4659,0
9.5199,0.4358,0
-5.6826,-1.4312,0
-4.934,4.9517,0
-0.6261,-4.6493,0
4.0346,-9.826,0
8.734,-4.8893,0
1.953,-10.607,0
-6.1441,1.655,0
5.5041,-8.7838,0
2.4642,-3.381,0
-3.3182,-4.1776,0
-3.1298,6.8723,0
-2.2222,-10.756,0
9.0062,2.5241,0
-1.2289,-4.6809,0
-2.1305,-10.926,0
-6.1495,-0.23569,0
6.3378,-8.201,0
8.0828,-6.1707,0
-4.5725,-3.1234,0
1.7221,-3.9367,0
2.6675,1.1533,0
8.769,2.903,0
-5.1598,-2.4038,0
3.8175,-9.8813,0
5.7364,-8.5286,0
-6.1779,0.94984,0
-0.71192,-4.7637,0
7.4038,-7.1516,0
-5.4234,-1.7734,0
0.10179,-10.936,0
4.525,7.2,0
-3.0223,6.9433,0
-5.5347,-1.7826,0
4.2657,7.3212,0
3.043,7.8857,0
5.9338,-8.3732,0
0.92275,-10.681,0
6.5254,-8.1069,0
-4.4516,-10.406,0
1.1483,1.9024,0
-2.5917,-4.373,0
9.3044,0.96806,0
-0.87928,-4.7063,0
-1.1739,-10.88,0
3.0213,-10.228,0
-3.0469,-4.2119,0
-2.2961,-4.4687,0
-0.95306,-10.977,0
-4.8063,-2.9279,0
8.691,3.1585,0
7.6435,4.9882,0
3.4067,-1.2446,0
2.2094,1.5457,0
6.6467,-7.7271,0
-5.9125,-1.0375,0
9.48,-2.5389,0
2.6801,1.1647,0
2.4986,-10.307,0
7.7834,-6.5659,0
6.9227,5.6473,0
8.9877,-4.0107,0
-0.72619,7.7463,0
6.1981,-8.3307,0
-5.1097,4.8155,0
4.1168,7.4987,0
3.4555,7.7059,0
-5.2073,-2.3767,0
4.2202,7.3795,0
2.3562,-3.3618,0
6.8358,-7.6834,0
-1.7613,-10.975,0
-0.93139,-4.7168,0
7.0531,5.3102,0
-0.26833,-4.6889,0
2.5737,-2.8975,0
0.2811,-4.4653,0
8.1592,4.0503,0
1.8533,-10.585,0
-1.9451,-4.6631,0
4.4404,7.2288,0
-6.1787,0.9203,0
6.3536,6.2384,0
3.6194,7.6649,0
-0.16236,-4.633,0
9.3832,-2.911,0
5.9394,6.4491,0
-6.2618,1.9709,0
4.9419,7.0818,0
3.3982,-10.025,0
-2.7635,-10.775,0
9.4546,-2.4972,0
-0.13304,-4.6307,0
7.4918,4.7665,0
9.2534,-3.4194,0
2.4694,-10.395,0
1.74,1.6901,0
7.7677,-6.4745,0
-5.5207,4.0108,0
-5.1521,4.7597,0
-1.2306,-11.001,0
-3.8808,6.1577,0
9.435,0.4996,0
8.8699,2.6922,0
-6.2115,2.3254,0
-6.3143,1.6322,0
-0.65459,7.8823,0
0.4615,-10.91,0
0.83093,-10.709,0
2.5128,1.2053,0
7.9505,-6.3761,0
-6.1984,-0.024439,0
-1.9585,-4.6444,0
-3.2713,-4.0717,0
5.4632,6.6558,0
0.93145,7.9269,0
4.2656,-9.7724,0
3.3612,7.7234,0
4.5674,-9.4166,0
0.50657,7.9637,0
-1.9835,-10.817,0
-1.6618,7.5214,0
7.2211,5.3372,0
-5.4748,-2.153,0
4.8845,7.0597,0
6.7684,-7.6565,0
1.1348,-4.2792,0
4.4811,-9.3887,0
-6.0066,2.6394,0
1.5776,7.9016,0
-3.7797,-10.494,0
-5.6476,-1.6582,0
7.5236,4.8083,0
2.347,-3.5094,0
2.1422,8.0019,0
-6.0316,2.6838,0
-6.0923,2.3118,0
1.643,-4.0522,0
9.6374,-1.3061,0
1.1396,8.0631,0
0.53203,-4.4908,0
2.0317,-3.6648,0
-3.2248,6.7397,0
-4.4122,5.7152,0
-5.7867,3.3851,0
0.87402,-10.774,0
6.6252,5.8929,0
0.5615,8.0993,0
6.9234,5.6095,0
-2.2214,-4.5047,0
7.3223,-7.1571,0
7.9807,4.2662,0
-2.7919,-4.4216,0
1.8762,1.7695,0
5.3651,-8.8851,0
-5.6511,-1.4407,0
9.4461,0.78299,0
8.8286,-4.5631,0
4.3685,-9.5702,0
-4.2807,-10.316,0
-0.85137,-10.97,0
-0.36657,-10.843,0
-6.2534,-0.018147,0
9.4775,-1.0726,0
0.49865,-4.42,0
-6.2684,0.078417,0
-6.3,0.78777,0
-0.56777,-4.8009,0
2.9493,-10.19,0
-1.3497,7.6505,0
-5.2511,-2.2352,0
3.4708,7.5721,0
-4.1138,6.1227,0
2.6784,1.1811,0
7.4381,5.0771,0
6.3568,-8.31,0
6.163,-8.3911,0
8.2916,-5.5934,0
-6.1691,1.4158,0
2.1867,-10.438,0
0.16627,-10.828,0
6.9501,-7.4759,0
2.8537,-2.7189,0
2.5098,7.9503,0
9.2947,1.5136,0
-0.10433,7.8979,0
9.3065,1.0798,0
5.176,-8.9638,0
3.3094,-0.50132,0
-3.5268,6.5668,0
3.5814,-9.9342,0
2.5778,-10.324,0
9.6408,-1.6387,0
-4.774,5.4297,0
9.3698,-2.7151,0
-2.2216,7.1675,0
-6.1216,0.26913,0
-2.4299,-4.4502,0
9.4681,-0.43524,0
-4.1306,5.9842,0
2.6466,1.1456,0
8.783,2.6864,0
-1.9691,-4.5146,0
9.4777,-2.7224,0
0.068008,-4.6597,0
-4.6119,-3.0472,0
2.2659,1.3916,0
9.4444,0.1037,0
-6.2512,1.9651,0
-1.2157,-4.6877,0
2.2152,8.0044,0
7.3572,-6.9347,0
9.5149,-1.8079,0
-5.1019,-10.119,0
7.1832,5.4434,0
1.0787,-10.766,0
-1.5532,-10.846,0
7.4956,-6.7127,0
-5.3969,-2.0173,0
9.5006,-2.0155,0
7.6165,4.7482,0
-4.2517,-3.3296,0
1.7587,1.8024,0
8.6086,3.2249,0
7.7124,4.7641,0
3.2481,-1.5732,0
-5.8633,-1.0206,0
8.4167,-5.3873,0
5.8674,-8.5369,0
-5.2589,4.5838,0
-5.2666,-2.1689,0
9.4343,0.91702,0
0.2788,-10.93,0
0.86032,-4.3751,0
4.4525,7.2757,0
1.7787,8.0449,0
0.91598,7.9538,0
1.1597,-10.809,0
-4.9978,4.8903,0
-6.1104,0.079256,0
-5.6421,-1.4684,0
9.1216,-3.777,0
2.3705,7.8637,0
2.8256,-2.8622,0
-6.1848,0.87712,0
-5.18,-10.098,0
8.6447,3.3191,0
-5.4004,4.2118,0
2.9776,7.8018,0
6.1281,-8.3197,0
8.8499,2.8171,0
9.3308,-2.7307,0
-5.7317,-1.1379,0
9.4322,1.2795,0
-3.4086,6.5044,0
1.9167,-3.7705,0
0.43944,-10.763,0
-4.7689,-10.144,0
8.3391,3.4965,0
-1.4358,-10.957,0
-6.1363,-0.61446,0
-2.3309,-4.5004,0
2.8121,7.8794,0
-5.4589,-1.9795,0
6.4706,-7.876,0
-5.3805,-1.897,0
-2.2325,-4.4365,0
6.3257,6.0911,0
2.2518,-3.5324,0
-3.4285,6.5054,0
7.9484,4.3552,0
-1.4426,7.643,0
-0.9215,7.8034,0
8.4656,3.3835,0
3.4099,-1.0891,0
6.7685,5.5667,0
7.2288,5.2045,0
-0.93242,10.982,1
-2.2254,-1.2733,1
-1.2608,-7.8927,1
-7.4565,-4.6337,1
-2.3779,3.3236,1
-8.3483,5.5444,1
5.4189,2.4328,1
6.5244,-1.1147,1
-8.2987,-3.2363,1
6.3454,-0.065512,1
-6.4871,8.0168,1
6.195,-2.7076,1
-3.1452,1.6743,1
-2.008,-7.7532,1
-7.4805,6.9144,1
-1.1258,-1.7412,1
2.6687,4.62,1
-9.0693,-1.1434,1
-1.3147,10.931,1
-1.1666,10.904,1
-3.1457,1.4077,1
4.5994,-5.3916,1
-2.2497,-0.9814,1
5.3319,-4.5736,1
5.7114,-3.6685,1
2.6151,4.7004,1
-9.0673,3.2521,1
-5.5767,-6.4053,1
6.0812,1.3762,1
0.67956,-7.6362,1
-2.4389,-7.621,1
4.2607,-5.9549,1
-2.602,2.9015,1
4.33,3.8677,1
-6.9481,7.5667,1
-0.16654,-7.7479,1
5.5766,2.493,1
3.5701,-6.4864,1
-6.3436,8.3294,1
-3.5001,-7.2626,1
1.5171,11.222,1
-5.7808,-6.162,1
-4.5413,-6.9925,1
1.1765,-7.4278,1
6.5157,-0.35795,1
6.3746,-0.81707,1
-2.4034,-7.7553,1
-2.8018,-7.5383,1
-1.5935,10.699,1
1.8933,-7.3249,1
4.254,3.9015,1
-8.13,5.7887,1
3.1303,10.875,1
-9.195,-1.0398,1
-8.8628,4.1385,1
0.43813,4.9007,1
-9.3316,1.797,1
-6.199,8.2916,1
-0.7041,10.889,1
3.9359,-6.0143,1
-8.5798,5.0896,1
5.5504,-4.4487,1
-9.34,1.7077,1
-9.361,0.58529,1
-5.3948,-6.3395,1
4.3069,3.6714,1
-9.0424,-1.7949,1
6.4157,-0.7028,1
2.7278,4.5878,1
-8.9317,3.7853,1
0.94411,11.099,1
-2.0733,3.5889,1
1.6923,-7.3739,1
-2.0585,3.5361,1
5.5262,-4.1927,1
-2.9414,2.5295,1
-3.2733,1.2069,1
1.3933,11.12,1
-8.2589,-3.4112,1
-6.3607,8.1242,1
-4.5391,-6.944,1
-8.0825,-3.5446,1
-2.1345,-7.6365,1
-1.9757,-7.6751,1
6.2426,-2.3286,1
-0.66915,-7.8973,1
6.3155,0.51792,1
5.5593,10.25,1
-4.995,9.1979,1
3.3853,4.3083,1
5.0914,10.456,1
3.4907,4.3505,1
1.8932,4.8668,1
2.9556,4.5476,1
3.6882,-6.3933,1
-0.15506,-7.7316,1
-9.0195,3.6622,1
-4.7193,9.5277,1
