@relation corners

@attribute x1 numeric
@attribute x2 numeric
@attribute class {0,1,2,3}

@data
10.768,-3.2907,2
7.907,-3.7131,2
5.0312,-3.7068,2
3.6807,-2.9881,2
5.3988,-3.5618,2
2.6745,-2.5493,2
8.5349,-3.9348,2
4.4429,-3.9811,2
9.5792,-2.1689,2
4.9901,-2.6596,2
6.1882,-2.5366,2
2.5583,-2.4318,2
2.3086,-3.534,2
3.8658,-2.7301,2
4.7091,-2.308,2
2.6624,-2.33,2
5.3349,-3.7867,2
2.4991,-3.8916,2
3.0131,-3.0349,2
2.7187,-2.0367,2
11.045,-2.8386,2
5.118,-2.2442,2
7.9177,-3.9037,2
5.7763,-2.5404,2
11.516,-3.7873,2
9.424,-3.7904,2
10.871,-3.5511,2
7.989,-3.8176,2
8.8963,-2.0334,2
5.9112,-3.9186,2
4.2327,-2.1505,2
3.3126,-2.5703,2
3.7248,-2.9762,2
11.386,-3.9411,2
2.3448,-3.1362,2
10.796,-2.5479,2
7.2233,-2.2582,2
10.082,-2.3104,2
6.4758,-2.5376,2
5.4654,-2.8678,2
9.5715,-2.7918,2
5.6021,-2.8505,2
7.5661,-3.2288,2
10.887,-2.8936,2
10.402,-2.024,2
4.4403,-2.0685,2
6.3562,-2.7975,2
10.286,-3.9589,2
3.527,-3.0855,2
9.5795,-3.8248,2
10.765,-2.6483,2
7.0212,-2.581,2
7.7027,-3.7579,2
10.515,-3.5583,2
11.846,-2.7888,2
9.9021,-3.7647,2
5.5068,-2.8513,2
7.019,-2.9328,2
4.5521,-2.8499,2
7.0987,-2.9104,2
2.7862,-3.3908,2
2.559,-2.1912,2
8.3499,-3.4669,2
8.169,-2.26,2
2.8147,-2.9931,2
8.0952,-2.5193,2
7.4467,-3.1833,2
10.559,-2.4552,2
-8.4269,3.9102,3
-4.7163,2.126,3
-3.0675,2.3665,3
-2.6051,3.2485,3
-8.2188,2.5828,3
-8.9907,2.2744,3
-4.7494,2.3779,3
-6.2197,3.9132,3
-5.6582,2.5932,3
-2.8216,2.4744,3
-2.6977,3.3203,3
-3.2089,2.0086,3
-8.7785,2.1563,3
-4.1894,2.6192,3
-4.3728,2.4479,3
-2.0863,3.3906,3
-9.2711,3.4005,3
-7.6103,3.7036,3
-7.5197,3.1181,3
-9.4225,3.1407,3
-10.246,3.0618,3
-5.9339,3.7178,3
-3.3594,2.8927,3
-3.9574,2.7668,3
-9.203,3.1907,3
-8.6963,2.6101,3
-2.5985,2.2022,3
-5.8428,2.7439,3
-6.9124,2.4443,3
-9.7416,3.2865,3
-3.4781,3.5533,3
-6.8553,2.8601,3
-2.7183,3.2421,3
-9.8744,2.5581,3
-5.9373,2.9561,3
-4.3616,2.6295,3
-2.8057,3.6543,3
-2.79,3.4863,3
-11.274,2.2886,3
-4.0472,2.1365,3
-11.566,3.0643,3
-5.3974,3.4879,3
-11.6,3.6715,3
-5.4315,3.4413,3
-2.6342,3.7752,3
-8.1247,2.3257,3
-7.5561,2.4025,3
-11.065,3.7639,3
-4.0123,2.9239,3
-9.8769,2.3741,3
-5.4772,3.4498,3
-11.722,3.7671,3
-10.361,3.596,3
-9.1181,3.6859,3
-4.149,3.0761,3
-2.1545,2.4192,3
-4.1004,3.0609,3
-7.3647,3.6866,3
-3.0846,2.4307,3
-10.538,3.4335,3
-11.109,3.7253,3
-5.3373,2.9425,3
-6.6914,2.921,3
-2.029,3.8851,3
-5.1091,3.2567,3
-6.8522,3.6128,3
-4.6217,2.8031,3
-8.8311,2.6428,3
-11.112,2.7576,3
-7.705,3.4379,3
-4.6528,2.3861,3
-11.285,2.98,3
-2.6424,2.2415,3
-8.263,2.2798,3
-11.483,3.8944,3
-7.1639,3.2619,3
-11.567,2.8773,3
-4.7202,3.4155,3
-7.2699,3.0593,3
-11.112,3.3049,3
-4.1469,3.5564,3
-10.268,3.236,3
-3.3833,3.0042,3
-6.3775,2.9707,3
-10.753,2.2203,3
-9.0431,3.8331,3
-6.9702,2.8652,3
-8.096,2.854,3
-2.7783,2.0586,3
-4.4143,3.0209,3
-2.2578,3.9274,3
-10.465,2.5507,3
-2.1486,3.4868,3
-7.5042,2.2336,3
-3.1967,3.5387,3
-7.8795,3.5314,3
-8.2221,3.0815,3
-9.4702,2.3386,3
-5.0993,3.8602,3
-11.165,2.4164,3
-9.8227,2.0395,3
-3.0105,3.2032,3
-4.811,3.2147,3
-11.075,2.9377,3
-3.1109,3.1926,3
-9.8982,3.4469,3
-3.0228,2.8162,3
-9.6794,3.1952,3
-8.6206,2.8514,3
-9.731,2.2437,3
-11.32,2.6999,3
-3.7688,3.0935,3
-2.2042,2.2542,3
-10.336,2.163,3
-6.7319,2.5789,3
-3.0865,3.3536,3
-2.8905,2.9141,3
-3.1513,2.9984,3
-3.6797,2.117,3
-11.725,2.1472,3
-4.86,2.6758,3
-7.9902,2.6721,3
-10.522,3.9699,3
-4.4478,3.5033,3
-9.2717,3.2931,3
3.7657,3.3575,0
3.0238,7.1152,0
2.7524,2.4143,0
3.7675,5.1241,0
2.4915,5.2177,0
2.328,11.483,0
3.3172,4.0734,0
2.5112,6.8934,0
2.3152,6.4468,0
2.5532,10.208,0
2.5974,2.1748,0
2.0118,9.8852,0
2.4573,7.4079,0
3.3402,2.4548,0
3.9633,7.1385,0
2.5123,6.4562,0
3.2383,6.9136,0
3.9437,8.5989,0
2.9843,7.0537,0
2.6021,9.4186,0
3.1942,11.438,0
3.0868,9.9933,0
2.2595,6.3773,0
3.1044,2.9031,0
2.2981,11.336,0
2.5171,5.7838,0
3.0574,9.5892,0
3.6268,10.038,0
3.4371,10.042,0
3.0016,7.9579,0
3.788,5.2499,0
3.9014,9.4835,0
2.9247,6.7647,0
2.5752,7.1559,0
3.8527,6.8009,0
2.9927,6.2402,0
3.7547,3.7602,0
2.4265,4.8056,0
2.2288,10.777,0
2.2486,10.739,0
3.1482,6.8959,0
2.9327,8.0628,0
2.7481,9.1769,0
3.5092,3.4002,0
2.9112,7.8305,0
3.4121,3.95,0
3.859,2.6334,0
3.6409,2.639,0
2.0797,11.399,0
3.9324,7.2018,0
3.7759,3.5012,0
3.2775,8.4659,0
2.0219,7.8378,0
3.9545,5.1233,0
2.7711,8.7214,0
2.7993,5.9706,0
3.0206,4.1952,0
3.1033,4.4082,0
3.9178,5.8638,0
3.7108,2.335,0
2.9534,5.4672,0
3.7556,7.5204,0
2.7798,7.5844,0
2.0983,2.6681,0
2.6149,7.8194,0
2.6404,6.7586,0
2.9226,8.6194,0
2.9763,9.861,0
3.4135,3.9003,0
2.7346,11.615,0
3.8829,7.3506,0
2.5364,11.145,0
3.4908,8.4566,0
3.8181,3.5347,0
3.1691,2.5218,0
3.813,2.1505,0
2.1134,3.9636,0
3.1135,7.2771,0
2.0059,3.4767,0
2.3063,2.7313,0
2.815,7.5484,0
2.4669,11.813,0
3.0706,3.6286,0
2.6232,3.566,0
3.4173,3.6367,0
3.1741,2.7849,0
2.4784,9.184,0
2.1281,6.4627,0
2.0067,7.1012,0
2.3781,8.0514,0
2.9824,10.831,0
3.2329,3.2192,0
2.2456,4.9026,0
2.2661,2.6234,0
2.6284,3.4353,0
2.1757,2.6797,0
2.8176,3.8509,0
2.5646,9.6868,0
3.2612,10.977,0
2.4395,7.1827,0
3.3085,10.446,0
2.3869,4.2876,0
2.1892,6.2837,0
3.8367,5.6829,0
3.1165,8.9605,0
2.8353,11.444,0
2.2209,4.1789,0
3.1055,9.53,0
2.2226,7.1984,0
2.472,9.6007,0
2.2773,10.809,0
2.6565,4.3748,0
2.6929,11.397,0
3.8575,2.2715,0
3.7766,7.6151,0
3.5801,10.905,0
2.1489,3.6699,0
2.8396,6.2524,0
2.7934,5.269,0
2.8259,7.6759,0
3.9479,10.27,0
2.4758,5.9168,0
2.2172,8.2135,0
3.6001,11.652,0
2.0896,10.285,0
-3.9199,-10.134,1
-3.6033,-11.551,1
-3.9212,-3.8312,1
-3.5315,-8.7043,1
-3.2165,-9.356,1
-3.9781,-10.196,1
-3.1251,-8.8102,1
-2.9918,-5.3006,1
-2.5061,-2.3469,1
-2.3919,-3.2019,1
-2.9855,-4.8371,1
-3.4218,-10.382,1
-3.9752,-11.014,1
-2.6692,-6.4995,1
-2.4403,-11.885,1
-2.6906,-2.3379,1
-2.1832,-10.595,1
-3.2632,-7.2856,1
-2.7564,-11.755,1
-3.7747,-10.772,1
-2.8531,-3.6134,1
-3.7815,-5.5338,1
-2.4485,-2.5801,1
-3.5939,-6.4412,1
-3.7166,-6.4109,1
-2.8542,-5.267,1
-3.1777,-11.144,1
-2.1834,-6.9456,1
-2.5012,-9.1024,1
-3.1875,-8.6464,1
-3.0412,-10.318,1
-3.8281,-4.5804,1
-3.3266,-9.6924,1
-2.9993,-6.1057,1
-3.2696,-2.5566,1
-2.1727,-10.706,1
-2.0816,-11.723,1
-3.5031,-3.1698,1
-2.6475,-7.0831,1
-2.133,-9.5557,1
-3.8465,-3.0999,1
-2.1087,-2.3386,1
-2.1359,-6.411,1
-3.1471,-3.2978,1
-2.8784,-11.716,1
-2.0547,-11.402,1
-2.0994,-11.331,1
-2.4771,-11.838,1
-2.2546,-8.9304,1
-3.2607,-9.0248,1
-2.9528,-5.7131,1
-2.22,-2.6411,1
-2.8709,-6.4345,1
-3.8038,-7.4299,1
-3.1317,-7.4016,1
-3.4613,-9.8628,1
-3.9619,-8.0141,1
-3.1764,-11.47,1
-3.0063,-8.3122,1
-3.0632,-10.788,1
-3.2126,-3.2269,1
-3.5286,-10.135,1
-3.2012,-11.776,1
-3.4452,-4.3124,1
-2.8704,-11.127,1
-3.293,-8.7637,1
-2.3534,-9.2507,1
-3.753,-8.8579,1
-2.5034,-9.9672,1
-2.713,-7.2963,1
-2.6067,-9.5464,1
-3.9355,-7.0355,1
-2.3846,-11.07,1
-2.1957,-3.2361,1
-3.3876,-10.522,1
-2.192,-3.7505,1
-2.3988,-9.6417,1
-3.2141,-6.5933,1
-3.4194,-8.0606,1
-3.7811,-5.6404,1
-3.2053,-6.0195,1
-3.7249,-9.3007,1
-3.3519,-11.551,1
-3.57,-10.788,1
-3.0733,-8.0973,1
-2.0089,-11.678,1
-2.3972,-8.3414,1
-2.8774,-9.7726,1
-3.1166,-10.985,1
-2.7703,-4.2657,1
-3.2937,-3.0127,1
-3.1713,-10.283,1
-3.5327,-6.2447,1
-2.3493,-9.271,1
-3.0062,-11.367,1
-2.7653,-4.9653,1
-3.9544,-5.122,1
-3.8722,-7.497,1
-3.7855,-7.5258,1
-2.8871,-8.404,1
-3.5031,-7.9665,1
-3.8188,-3.6117,1
-2.7466,-6.1791,1
-2.2326,-5.6906,1
-3.0502,-2.8026,1
-2.6823,-4.3631,1
-3.6988,-11.943,1
-2.3725,-11.093,1
-2.4175,-9.9079,1
-3.0609,-3.3515,1
-2.1686,-7.5034,1
-2.4815,-2.5384,1
-3.2691,-8.7655,1
-2.2222,-10.223,1
-3.2147,-11.114,1
-3.7795,-3.4721,1
-2.9814,-5.0486,1
-2.627,-9.7987,1
-3.5243,-6.8723,1
-3.9091,-7.4917,1
-3.2918,-10.782,1
-2.9706,-11.883,1
-2.8764,-2.1915,1
-2.3728,-5.5132,1
-2.8863,-7.3465,1
2.9762,-9.4782,2
3.7223,-11.7,2
3.4329,-8.9514,2
3.2407,-4.7327,2
2.1795,-11.511,2
2.2235,-11.077,2
3.1512,-6.5742,2
2.9233,-9.3317,2
3.0909,-7.5824,2
2.076,-11.939,2
3.1586,-5.893,2
3.258,-10.817,2
2.9639,-10.933,2
2.3211,-5.86,2
3.5088,-9.2755,2
3.587,-11.126,2
2.5827,-11.041,2
3.0152,-2.8145,2
2.476,-2.3334,2
2.3854,-7.7241,2
3.6174,-2.0929,2
2.1333,-3.9833,2
2.3917,-2.2068,2
3.9496,-9.9227,2
3.1502,-3.9083,2
3.1664,-11.521,2
3.9,-9.7023,2
2.2001,-10.166,2
3.7575,-6.2605,2
3.7829,-5.0022,2
2.4281,-8.8029,2
2.3339,-10.585,2
3.2923,-10.718,2
2.3607,-10.971,2
2.2331,-10.436,2
2.7307,-6.8515,2
2.8048,-6.8854,2
2.1796,-2.6533,2
3.3675,-6.5698,2
3.0938,-7.9556,2
3.9719,-3.1008,2
2.4255,-5.4378,2
3.838,-4.6407,2
3.3303,-7.8018,2
3.487,-6.3539,2
2.7569,-6.151,2
2.9495,-2.5421,2
2.2125,-4.597,2
3.7676,-4.4418,2
2.8902,-9.091,2
3.3365,-8.5885,2
3.4564,-3.1918,2
2.5713,-3.2922,2
3.1874,-2.7797,2
2.7411,-9.3524,2
3.5913,-7.5615,2
2.1471,-10.344,2
3.9855,-3.0612,2
3.5521,-4.5656,2
2.0147,-2.5412,2
3.7779,-8.5655,2
3.7282,-4.7744,2
3.3952,-9.0913,2
3.77,-3.303,2
2.9313,-7.24,2
2.7431,-2.4589,2
2.166,-3.0131,2
3.9944,-6.6894,2
3.7397,-9.1065,2
2.0001,-8.0135,2
3.36,-4.0492,2
3.3098,-8.1879,2
2.8236,-8.9915,2
2.9527,-5.1483,2
2.7765,-10.048,2
2.9041,-3.7802,2
2.0535,-4.4131,2
2.8506,-7.9473,2
2.2116,-10.682,2
2.0862,-10.187,2
3.1122,-7.9008,2
3.2226,-2.0229,2
3.4777,-11.445,2
2.5138,-9.9248,2
3.4525,-5.9933,2
3.4265,-10.734,2
3.0075,-8.744,2
3.7855,-4.4237,2
3.5588,-3.6844,2
2.9897,-10.611,2
3.523,-5.2664,2
3.3341,-5.2515,2
3.9562,-6.0017,2
2.2341,-9.6351,2
3.7386,-3.6407,2
3.1357,-8.8829,2
2.2403,-8.4332,2
3.9407,-10.214,2
3.6799,-5.7855,2
2.1246,-3.119,2
2.5561,-10.595,2
2.8193,-9.1318,2
3.2536,-7.7501,2
3.8382,-9.4114,2
2.8303,-9.5367,2
3.423,-7.5509,2
3.9417,-10.009,2
2.8709,-8.7035,2
3.2708,-7.3511,2
3.8031,-8.8593,2
3.7432,-11.552,2
2.2854,-8.2775,2
2.4012,-10.191,2
3.2419,-3.8897,2
3.5501,-9.5148,2
2.4936,-4.2158,2
2.7389,-6.1645,2
2.6822,-9.9087,2
2.9128,-5.9996,2
2.3416,-2.4511,2
3.4912,-4.0105,2
2.196,-2.4286,2
3.7805,-8.3916,2
2.1642,-4.5176,2
3.563,-6.1988,2
-3.6974,3.7184,3
-2.9018,10.845,3
-3.2107,5.4101,3
-2.7089,4.0512,3
-3.5182,9.9539,3
-3.1789,2.2447,3
-3.2231,2.3978,3
-3.6863,7.2982,3
-2.914,11.334,3
-3.7656,8.0221,3
-2.9871,8.0118,3
-3.2457,8.4387,3
-3.1243,11.219,3
-3.4433,4.1926,3
-3.0935,10.849,3
-3.5689,2.4882,3
-2.8927,10.12,3
-3.8238,2.3259,3
-2.1732,6.1504,3
-3.9979,7.9467,3
-3.4552,3.968,3
-3.1168,9.9609,3
-2.2856,4.1099,3
-3.6753,3.7441,3
-3.4505,8.1384,3
-2.8348,11.411,3
-2.5463,8.6156,3
-2.6294,4.149,3
-3.1634,11.136,3
-3.3787,5.802,3
-3.7277,2.3498,3
-2.4217,4.2735,3
-3.0135,11.069,3
-2.8501,10.69,3
-2.4794,7.8247,3
-3.515,7.6079,3
-3.5838,2.0109,3
-2.7718,3.2686,3
-2.6361,4.1464,3
-2.9619,10.268,3
-2.557,5.8761,3
-2.3161,5.1808,3
-2.7908,4.6178,3
-2.5709,4.9652,3
-2.4861,6.2818,3
-3.285,3.9241,3
-3.9138,7.6748,3
-2.3727,8.5767,3
-3.819,8.8558,3
-3.1375,5.5374,3
-2.387,11.568,3
-3.4085,4.4374,3
-3.3032,9.4827,3
-2.6638,5.9023,3
-3.0431,10.448,3
-2.0495,5.7198,3
-2.0445,9.0761,3
-3.597,5.4566,3
-2.2156,10.772,3
-3.3776,9.5053,3
-3.5501,6.3443,3
-3.583,6.0066,3
-3.4189,5.7294,3
-3.8931,6.4325,3
-2.596,5.8031,3
-3.9916,2.7271,3
-3.1089,6.4028,3
-3.3122,8.0653,3
-3.8907,5.0478,3
-2.4493,6.0664,3
-3.963,3.0101,3
-2.3412,6.7688,3
-3.8821,4.9241,3
-3.9139,2.1628,3
-2.35,10.844,3
-2.1086,4.1031,3
-2.5364,8.8364,3
-3.092,3.5439,3
-3.5504,11.743,3
-3.2075,7.0266,3
-2.6322,10.914,3
-2.8667,9.2649,3
-3.6856,6.9718,3
-3.2523,8.0721,3
-2.5451,5.4929,3
-3.0291,7.2621,3
-3.7768,9.9692,3
-2.3486,4.7368,3
-3.6401,4.9268,3
-2.3624,5.4815,3
-2.1945,10.76,3
-2.0626,2.9332,3
-2.0204,4.0668,3
-3.9349,5.0276,3
-3.7761,5.5152,3
-2.0994,9.2675,3
-3.3404,10.863,3
-3.9532,2.5193,3
-2.4405,2.7856,3
-2.1681,2.1449,3
-2.7177,3.9334,3
-3.4664,2.2629,3
-3.2043,6.6877,3
-2.9027,4.4338,3
-3.8256,11.199,3
-2.0064,9.1583,3
-3.0202,6.8865,3
-2.2889,2.7807,3
-3.0093,7.3007,3
-3.1364,8.6605,3
-3.2843,8.0771,3
-2.4139,6.1955,3
-2.6804,3.108,3
-2.6549,10.166,3
-3.2299,4.493,3
-3.1824,7.0918,3
-3.3758,10.041,3
-2.3329,7.0983,3
-3.3045,5.027,3
-3.5373,10.619,3
-2.7915,2.5739,3
-2.7925,9.3076,3
-3.3842,11.009,3
-2.4753,6.6404,3
-3.8978,6.6936,3
