@relation halfkernel

@attribute x1 numeric
@attribute x2 numeric
@attribute class {0,1}

@data
-16.304,9.6724,1
-15.49,-10.994,1
-13.809,10.048,1
-9.1217,-11.39,1
-17.61,-13.479,1
-8.0633,8.3747,1
0.89431,1.4513,1
-1.4649,-1.0657,1
-1.6032,4.0456,1
-12.324,-12.355,1
-2.8644,7.1815,1
-1.2855,-6.7034,1
-17.961,11.93,1
-16.912,-13.815,1
-1.5966,2.5141,1
-4.3715,-9.6594,1
-4.398,4.46,1
0.007493,-2.1717,1
-2.8856,-4.3204,1
-4.7837,-5.9464,1
-2.1889,-8.2085,1
-13.995,11.292,1
-2.2449,4.0597,1
-16.223,-12.371,1
0.72197,0.6754,1
-5.3586,8.6414,1
-4.1921,7.9038,1
-13.824,-13.383,1
-9.0221,-9.1609,1
-15.628,-12.491,1
-16.943,-10.152,1
0.17491,-1.3699,1
-16.535,-13.288,1
-14.412,-11.944,1
-4.5732,-5.4811,1
-0.38248,5.7961,1
0.14648,0.93303,1
-3.0569,-6.5973,1
-2.9135,-6.1299,1
-8.6238,-10.012,1
-11.009,9.7396,1
-1.3043,1.3761,1
-10.155,-10.13,1
-5.9475,9.2233,1
-1.9352,-3.8809,1
-11.812,9.4241,1
-17.227,12.356,1
-5.0718,-6.4939,1
-0.58228,4.1467,1
-18.121,-13.755,1
-0.35348,-3.1951,1
-3.6766,5.5339,1
-6.0638,-7.7488,1
-9.466,-11.285,1
-11.694,-8.3273,1
-0.72816,1.6255,1
-11.067,10.013,1
-6.0403,-9.8747,1
-2.2364,1.9132,1
-3.0232,-3.4045,1
-1.031,-4.1462,1
-1.2791,-6.4588,1
-10.196,-12.212,1
-12.106,-10.939,1
0.0057277,-4.8733,1
-16.301,13.249,1
-12.817,10.56,1
1.0564,4.8606,1
1.7931,0.61697,1
-3.2479,-5.2623,1
-5.9927,8.7516,1
0.77714,-1.2133,1
-4.8985,-8.4375,1
-18.608,-12.202,1
1.5794,-0.44612,1
-3.1147,6.7492,1
-9.9704,10.316,1
-16.068,13.188,1
-15.165,-12.656,1
-9.9291,-10.419,1
-0.5307,-5.1209,1
-16.295,12.429,1
-4.7838,-7.8384,1
-2.5803,-5.597,1
-8.1672,11.254,1
-0.80286,3.3455,1
-9.1735,11.056,1
0.2832,4.2183,1
-1.4294,5.0488,1
-11.526,-10.977,1
-19.042,-11.368,1
-7.8009,-10.467,1
-16.718,-10.115,1
-18.455,11.333,1
-1.8804,1.1496,1
-6.0053,9.2599,1
-5.1862,7.9671,1
-17.551,13.491,1
-10.341,11.855,1
-4.2654,-9.1225,1
-2.7916,-3.0061,1
-0.68746,-3.329,1
-2.5638,-8.8933,1
-2.1625,-2.5761,1
-1.4499,-4.1064,1
-0.0067498,2.7514,1
-18.251,-13.479,1
-1.2498,3.533,1
-11.816,12.086,1
-4.3709,5.874,1
-10.331,9.1194,1
-1.8084,6.7155,1
-7.7664,9.7242,1
-2.515,1.4716,1
-5.4142,6.1424,1
-6.9067,10.873,1
-15.971,13.712,1
0.021397,1.5936,1
-20.197,13.682,1
-9.6393,-12.383,1
-17.135,12.946,1
-9.3416,-10.983,1
-18.102,13.239,1
-7.407,6.9916,1
-16.397,13.79,1
-1.7252,2.2521,1
-14.915,-9.6345,1
-18.719,-13.774,1
-5.5718,-9.104,1
-10.972,-12.233,1
-5.4815,8.8953,1
-7.3486,9.8901,1
-12.461,-10.632,1
-20.818,10.91,1
-19.974,-13.75,1
-4.9657,-9.5198,1
-8.5937,-9.5859,1
-18.535,10.007,1
-4.5277,6.5333,1
0.63871,0.18213,1
-12.626,10.901,1
0.40064,4.8448,1
-7.4028,7.8412,1
-13.951,10.189,1
1.0349,1.6996,1
-0.56107,-4.714,1
1.1813,-2.3773,1
-3.1669,-7.679,1
0.31076,-4.4421,1
-18.313,10.965,1
-12.567,10.511,1
-2.2946,-2.1233,1
-4.6879,-7.9065,1
-13.641,-10.692,1
-1.1681,4.5128,1
-12.259,-10.487,1
-14.21,-11.677,1
-13.853,-11.199,1
-4.917,-8.8149,1
-17.233,10.785,1
-1.2241,-4.2197,1
-8.3155,-11.018,1
-9.0625,8.0208,1
-1.9026,0.40219,1
-6.2645,-10.571,1
-2.6014,6.543,1
-1.6756,-6.3161,1
-0.98162,-3.7615,1
-1.3661,-2.9792,1
-2.9175,5.7965,1
-1.2752,1.7805,1
-18.596,-10.393,1
-15.623,-11.081,1
-1.5221,-7.1828,1
-0.1448,-0.33413,1
-4.9705,-8.7183,1
-0.6022,-5.582,1
-10.248,12.141,1
-3.7885,8.3024,1
-16.47,-9.9963,1
-9.2481,-8.3795,1
-5.7501,-7.6983,1
-13.472,-9.4437,1
-0.21236,-0.027429,1
0.77115,0.58187,1
-8.8579,7.6989,1
-10.842,8.8453,1
-15.016,11.239,1
-0.28319,-0.90025,1
-14.024,12.088,1
-17.728,-10.27,1
-10.071,-8.8139,1
-12.894,-10.347,1
-1.4803,0.20829,1
-0.19539,3.8962,1
-6.2887,11.256,1
-10.603,-9.9093,1
-1.5456,-0.88414,1
-14.825,-11.876,1
-10.149,12.121,1
0.66885,-0.4145,1
-3.2239,-7.3676,1
-11.003,-10.921,1
-13.335,10.435,1
-0.58505,2.036,1
-4.2005,-5.809,1
-0.2738,-1.0475,1
-5.2607,6.3676,1
-16.356,10.524,1
-6.3272,-8.4367,1
-0.51258,-1.1772,1
-3.6192,-4.4502,1
-7.6051,7.1751,1
-8.8059,-11.539,1
-0.024437,0.9382,1
-18.404,-12.781,1
-10.498,9.2068,1
-15.968,12.107,1
-18.992,-11.472,1
-19.008,-12.072,1
-14.659,11.054,1
-0.83565,4.0613,1
-8.4779,-8.1992,1
-18.44,-12.831,1
-3.7635,7.1578,1
-0.96882,-3.7917,1
-1.2927,3.8262,1
1.3887,0.68004,1
-2.9711,6.1539,1
-4.0677,4.0833,1
-1.8816,-4.6289,1
0.081249,3.4248,1
-4.4736,9.1178,1
-11.41,-11.227,1
0.26986,4.5415,1
-3.9971,-9.2628,1
-5.1944,-7.9504,1
-16.252,12.98,1
-17.235,-13.599,1
-8.9421,8.9207,1
-3.3684,-4.4967,1
-1.3722,-3.0935,1
-11.609,-8.9856,1
-10.009,9.1412,1
0.59626,-0.61016,1
-16.104,-10.22,1
0.39925,-3.0595,1
-13.323,-10.485,1
-5.648,8.5791,1
-0.55536,7.4139,1
-6.6167,-7.3531,1
-7.3413,-7.0565,1
-4.914,-10.057,1
-5.4309,-10.361,1
0.068221,1.4316,1
-2.4832,-5.3049,1
0.88451,-1.3908,1
-5.9251,6.498,1
-6.9504,10.115,1
0.42404,0.21468,1
-2.3434,7.2674,1
-17.351,10.436,1
-5.4997,-6.8305,1
-16.416,11.596,1
-18.424,-12.087,1
-1.58,-3.4166,1
0.37037,2.7109,1
-3.7385,-5.9751,1
-20.423,12.219,1
-1.2218,18.37,0
14.978,3.9787,0
9.8345,-8.1613,0
10.979,10.433,0
14.137,-4.3099,0
3.2394,-16.708,0
-11.235,19.065,0
4.5144,13.7,0
6.0723,15.17,0
0.83889,-16.496,0
9.7876,-8.4992,0
7.9075,14.082,0
8.4189,-11.301,0
-13.289,-19.557,0
-0.47582,15.471,0
16.817,2.9214,0
-3.8192,-17.863,0
13.39,-0.076861,0
-4.568,17.557,0
15.091,2.2468,0
13.069,-5.2321,0
-5.8504,17.981,0
-2.4243,17.879,0
11.528,8.4124,0
11.947,9.2638,0
-2.0941,17.116,0
-5.9487,-20.101,0
-11.27,20.128,0
2.369,16.277,0
12.98,-0.84551,0
-0.90618,-19.853,0
-3.8531,-17.405,0
-3.0999,-19.832,0
14.9,-3.811,0
-12.954,-19.112,0
7.7257,-14.43,0
14.315,0.62323,0
-10.725,-20.005,0
-5.7129,19.973,0
10.274,-9.9222,0
14.137,1.9892,0
2.9531,-13.461,0
-9.2887,-20.252,0
-5.1302,16.706,0
9.7697,-10.825,0
1.7058,-14.99,0
14.355,0.58837,0
13.82,2.802,0
-17.281,-21.112,0
13.822,-0.2084,0
-2.2443,-18.015,0
0.13808,16.902,0
3.2074,16.938,0
-1.6498,17.772,0
15.057,3.0206,0
5.5989,-14.46,0
14.569,0.066276,0
13.712,-1.2028,0
-0.78789,-18.291,0
13.727,-9.153,0
-8.1163,-20.489,0
5.3218,-16.03,0
-15.703,-19.655,0
9.6557,10.49,0
6.8588,13.894,0
-20.371,21.3,0
2.2632,-17.316,0
11.934,-6.2015,0
-12.947,21.022,0
8.8086,10.583,0
8.5529,9.6117,0
-11.411,19.157,0
-13.505,19.817,0
13.118,5.9262,0
6.8693,13.194,0
8.6892,-12.596,0
-19.73,19.326,0
-9.0688,20.997,0
13.42,-3.0149,0
-17.314,-21.804,0
-16.654,-21.299,0
-14.871,20.773,0
16.235,0.66127,0
10.001,11.198,0
-12.609,22.244,0
13.305,-5.2206,0
12.452,-7.0999,0
-10.57,-21.777,0
12.27,7.7655,0
-5.5533,17.999,0
9.0301,11.581,0
-15.485,19.106,0
11.706,-6.6024,0
3.3854,15.347,0
-4.5176,-18.162,0
1.826,17.802,0
-14.491,-21.032,0
12.975,0.72954,0
13.623,7.653,0
9.0845,-11.925,0
-5.6914,-19.196,0
-11.79,-22.032,0
15.013,-0.21891,0
-14.71,22.647,0
16.483,-3.2829,0
13.871,3.489,0
13.986,4.6824,0
11.513,8.4813,0
13.392,-0.6588,0
-2.5398,-18.499,0
-0.96411,18.935,0
2.0158,-15.211,0
1.6165,16.535,0
2.8137,15.503,0
-2.6888,-17.257,0
-21.212,-22.04,0
-1.1376,-19.019,0
1.0367,17.011,0
-4.3924,17.343,0
14.259,3.4135,0
9.0785,12.935,0
2.5518,-15.139,0
-15.381,22.237,0
-8.5035,20.381,0
-1.8699,-18.702,0
-6.7544,-18.455,0
13.998,3.7238,0
-0.52378,-15.761,0
1.646,-18.49,0
13.248,1.6884,0
-2.6834,16.482,0
1.2721,-15.657,0
16.196,-2.7555,0
-5.8509,-18.366,0
14.017,-4.587,0
-3.5499,-17.523,0
2.1982,13.78,0
16.152,4.0341,0
13.391,-10.35,0
-1.7608,-17.574,0
-9.3192,-20.823,0
15.517,0.94454,0
8.9547,11.921,0
5.5935,-14.946,0
-15.142,-19.415,0
14.928,2.7122,0
4.7997,15.739,0
8.2118,10.649,0
1.7962,15.699,0
10.957,8.0998,0
5.4711,14.389,0
-6.3098,-20.661,0
-14.32,20.504,0
3.0296,16.903,0
9.3161,9.243,0
-7.5008,18.159,0
8.556,13.887,0
0.66173,15.702,0
0.87078,-18.75,0
14.758,2.8244,0
12.833,-9.6244,0
7.1559,-13.8,0
-7.3522,-18.452,0
7.0219,-15.293,0
-3.1187,-19.614,0
-12.878,-20.687,0
1.816,-15.395,0
15.741,4.6695,0
2.3362,-15.104,0
12.771,-4.7849,0
-15.381,-19.128,0
-0.53372,-18.909,0
4.8338,12.164,0
-4.7463,18.278,0
16.602,-3.2255,0
10.681,-7.2921,0
-6.9809,20.643,0
-7.7075,17.895,0
-3.0299,-18.158,0
11.921,6.2565,0
-11.111,-21.594,0
8.3235,12.346,0
5.2696,-14.293,0
13.37,2.8558,0
5.2922,16.921,0
10.572,8.3038,0
-12.323,20.14,0
-3.997,-18.932,0
-3.7196,-18.47,0
3.8812,15.464,0
-5.514,19.324,0
11.815,-11.544,0
-1.2733,17.392,0
14.874,-5.8371,0
14.389,-6.4505,0
6.1587,-14.718,0
10.019,10.888,0
4.8499,16.044,0
10.105,8.232,0
-11.82,-21.582,0
13.759,7.6993,0
13.313,-4.4784,0
-13.844,-20.772,0
8.9932,14.111,0
5.8439,14.47,0
9.3478,-10.293,0
-7.1259,17.868,0
-11.559,-20.179,0
-14.389,19.8,0
14.123,6.2869,0
-17.19,-21.131,0
13.519,1.0429,0
0.35273,19.167,0
14.283,-4.0541,0
13.921,-1.351,0
1.2488,-14.995,0
4.6061,-17.554,0
15.737,-3.7302,0
10.224,-9.3591,0
9.455,-11.714,0
14.692,6.0033,0
8.9524,-8.4915,0
-1.0567,18.091,0
-11.797,18.321,0
-2.5613,-19.831,0
14.693,1.9796,0
-2.8444,16.207,0
16.296,1.8383,0
-3.947,19.189,0
-15.859,20.958,0
-15.312,19.9,0
13.913,7.2183,0
3.2714,-17.825,0
16.634,-2.0704,0
3.5498,14.63,0
-14.628,21.993,0
13.702,-2.9921,0
11.037,8.3395,0
-0.77961,-15.353,0
8.9011,11.752,0
15.005,-1.9067,0
16.066,2.9436,0
-0.21321,15.809,0
-7.272,-18.879,0
-7.9634,21.5,0
-8.4135,20.001,0
2.7094,-14.935,0
13.794,-7.3072,0
-8.0801,-20.79,0
12.631,8.2379,0
-11.019,-19.471,0
7.3623,14.394,0
9.6429,11.161,0
4.8494,17.051,0
-4.2159,-16.945,0
9.0871,14.344,0
-11.5,21.539,0
-17.178,19.16,0
5.9114,15.585,0
13.507,-0.095378,0
-9.0446,20.757,0
-11.411,-20.763,0
15.921,-2.5432,0
-4.4626,-20.433,0
7.4619,-13.621,0
15.69,1.8792,0
13.679,5.5617,0
11.054,-6.3197,0
-8.9396,-20.102,0
12.767,-8.1175,0
15.683,0.24047,0
-6.3439,-20.333,0
-18.518,20.985,0
-1.94,17.059,0
-16.776,21.271,0
-4.8476,18.761,0
14.254,-1.2215,0
5.4758,-14.884,0
-5.8556,-17.866,0
11.272,6.9154,0
13.094,-4.0761,0
0.11849,17.043,0
12.505,6.2675,0
9.3002,-11.114,0
7.5782,-13.273,0
16.082,-2.3357,0
-2.0262,16.311,0
0.38798,15.585,0
10.647,-6.9335,0
10.578,8.7973,0
-9.0186,20.289,0
5.7106,-15.578,0
-12.496,19.078,0
-3.6968,-20.823,0
10.42,-9.1683,0
-18.011,-21.258,0
-11.931,21.819,0
4.4752,15.723,0
-7.0851,-19.593,0
-5.5652,19.263,0
-10.523,-22.227,0
5.1723,16.684,0
5.2817,-13.879,0
-18.488,20.831,0
3.754,15.745,0
10.011,-11.054,0
-8.6521,21.324,0
12.023,7.3794,0
4.0105,-13.435,0
5.4401,-13.013,0
-8.4859,-18.854,0
-1.8208,17.612,0
1.1269,-16.32,0
14.781,-5.3457,0
15.58,-1.8873,0
7.7873,13.717,0
11.262,-9.9132,0
-5.8777,-18.797,0
1.514,-16.371,0
14.474,3.1919,0
2.0114,15.807,0
14.432,4.8117,0
-19.072,19.373,0
-12.018,21.581,0
13.02,5.265,0
11.119,12.21,0
0.23954,-14.738,0
0.75191,-15.44,0
16.541,-3.771,0
11.609,-8.1677,0
0.097006,-17.695,0
0.3197,16.714,0
14.764,3.1544,0
3.8758,16.79,0
-7.8375,-18.976,0
-6.0498,20.591,0
14.36,-5.4405,0
14.795,-2.9758,0
12.699,6.947,0
-9.967,19.682,0
14.021,-7.093,0
-6.0427,20.856,0
-0.1665,18.807,0
4.6997,15.726,0
-9.1896,-19.094,0
8.3371,-15.526,0
14.016,5.3635,0
10.068,-11.486,0
9.0342,9.2132,0
14.411,5.5196,0
15.92,4.0417,0
2.7129,-15.604,0
15.434,0.88776,0
-14.005,-19.323,0
5.6487,15.791,0
13.835,3.939,0
-1.282,-19.903,0
-7.5789,20.485,0
-3.346,19.922,0
15.275,-3.1201,0
-18.999,22.397,0
-16.091,-22.234,0
5.2052,13.801,0
-20.307,22.877,0
10.425,-13.554,0
10.214,7.1337,0
11.292,12.993,0
-0.71257,-15.94,0
10.178,-9.3596,0
-20.094,19.376,0
0.50422,-18.599,0
-17.581,-21.771,0
13.265,9.2389,0
2.2093,-15.668,0
2.2153,14.051,0
-13.362,-22.362,0
15.055,2.1476,0
4.2243,-15.636,0
12.824,-8.7441,0
6.886,-10.954,0
15.63,0.28367,0
6.9872,-13.707,0
14.101,9.1576,0
2.6365,14.571,0
-5.7592,17.938,0
10.286,10.669,0
2.6074,-17.802,0
-2.3338,-19.374,0
11.04,13.569,0
4.9578,-15.479,0
-17.954,-19.49,0
-4.1191,-16.822,0
-9.1642,-20.569,0
-0.56082,18.993,0
-18.865,-19.831,0
2.1979,-13.602,0
-15.584,18.865,0
13.407,2.2297,0
0.75575,-16.974,0
13.101,6.8831,0
5.1564,-15.189,0
13.804,-1.1372,0
-13.317,21.438,0
12.896,4.1023,0
-8.4431,-18.488,0
14.513,3.5167,0
5.5385,16.439,0
6.0831,-14.555,0
1.1548,-15.305,0
-3.9966,-20.416,0
16.407,-1.0341,0
14.916,5.956,0
14.072,5.2884,0
-5.2215,-20.818,0
14.845,2.4932,0
-6.6139,20.376,0
5.5962,-14.183,0
11.408,-10.505,0
9.2186,10.29,0
-8.3373,21.387,0
12.078,5.9125,0
3.5599,13.995,0
-19.265,-21.135,0
5.3006,12.697,0
-0.20705,-14.895,0
-5.103,18.952,0
11.198,-10.47,0
10.978,9.1202,0
15.039,2.8061,0
14.764,-3.6197,0
-17.955,22.568,0
-11.687,-19.478,0
-2.0005,-18.211,0
-8.6756,20.485,0
13.756,3.6424,0
9.6942,-7.3022,0
-6.3089,-18.408,0
13.071,-4.6157,0
11.894,8.2829,0
15.364,-3.0787,0
9.3267,8.2506,0
-1.0312,16.945,0
5.1378,-13.706,0
5.6193,-15.482,0
15.623,4.7317,0
-15.329,-19.568,0
1.1043,16.385,0
13.3,7.1031,0
9.2751,-10.158,0
-5.9872,-17.977,0
-1.1481,17.89,0
-16.313,19.75,0
9.4957,10.363,0
12.673,6.8696,0
11.566,-9.035,0
14.249,0.28224,0
-17.605,-19.682,0
0.81388,-18.088,0
14.15,-5.6898,0
16.178,0.45264,0
14.266,-2.584,0
6.0509,13.875,0
16.829,-1.1558,0
5.0578,13.921,0
-17.653,-19.164,0
-11.71,-20.822,0
13.478,-10.247,0
-19.369,21.721,0
14.312,-1.0264,0
15.793,-2.8722,0
12.092,-10.626,0
-11.665,21.33,0
-8.3904,-18.59,0
-2.6958,17.064,0
-11.666,-18.444,0
-3.6912,-16.81,0
-6.1607,17.427,0
-17.191,-19.309,0
-13.176,-20.322,0
-21.583,-20.359,0
12.678,3.5566,0
-16.348,21.786,0
12.441,-7.8474,0
2.6935,17.402,0
15.817,4.2667,0
-8.7818,-18.437,0
4.8917,13.528,0
-17.893,22.057,0
8.0463,-13.115,0
13.413,0.067193,0
13.794,-6.3721,0
8.0392,-15.203,0
15.287,1.4626,0
16.284,3.8759,0
9.9289,9.9389,0
12.706,-6.1834,0
16.596,-1.5003,0
10.39,-11.756,0
12.38,7.6567,0
-7.4241,17.851,0
